date,ss,sunshine
20200228,    0,0
20200229,   35,3.5
20200301,   69,6.9
20200302,   34,3.4
20200303,   27,2.7
20200304,    0,0
20200305,    0,0
20200306,   87,8.7
20200307,    2,0.2
20200308,   46,4.6
20200309,   16,1.6
20200310,    2,0.2
20200311,   46,4.6
20200312,   67,6.7
20200313,   30,3
20200314,   13,1.3
20200315,    0,0
20200316,  102,10.2
20200317,    6,0.6
20200318,    3,0.3
20200319,    0,0
20200320,   11,1.1
20200321,   89,8.9
20200322,   97,9.7
20200323,  114,11.4
20200324,  114,11.4
20200325,  116,11.6
20200326,  111,11.1
20200327,  109,10.9
20200328,   47,4.7
20200329,   58,5.8
20200330,   10,1
20200331,   54,5.4
20200401,   35,3.5
20200402,   17,1.7
20200403,   45,4.5
20200404,   88,8.8
20200405,  115,11.5
20200406,   45,4.5
20200407,   93,9.3
20200408,   32,3.2
20200409,  104,10.4
20200410,  115,11.5
20200411,   89,8.9
20200412,   94,9.4
20200413,   79,7.9
20200414,  125,12.5
20200415,  127,12.7
20200416,   64,6.4
20200417,   21,2.1
20200418,   31,3.1
20200419,  106,10.6
20200420,  127,12.7
20200421,  129,12.9
20200422,  125,12.5
20200423,  116,11.6
20200424,  123,12.3
20200425,  101,10.1
20200426,  130,13
20200427,   30,3
20200428,    0,0
20200429,   15,1.5
20200430,   33,3.3
20200501,   60,6
20200502,  120,12
20200503,    0,0
20200504,   73,7.3
20200505,  116,11.6
20200506,  134,13.4
20200507,  126,12.6
20200508,  120,12
20200509,  124,12.4
20200510,   33,3.3
20200511,   70,7
20200512,   84,8.4
20200513,   41,4.1
20200514,  116,11.6
20200515,  110,11
20200516,   57,5.7
20200517,   85,8.5
20200518,  111,11.1
20200519,  118,11.8
20200520,  140,14
20200521,  117,11.7
20200522,   75,7.5
20200523,  102,10.2
20200524,   65,6.5
20200525,  136,13.6
20200526,  120,12
20200527,   92,9.2
20200528,  134,13.4
20200529,  137,13.7
20200530,  133,13.3
20200531,  137,13.7
20200601,  136,13.6
20200602,  131,13.1
20200603,    0,0
20200604,   11,1.1
20200605,   53,5.3
20200606,   30,3
20200607,   38,3.8
20200608,   21,2.1
20200609,   45,4.5
20200610,    0,0
20200611,   17,1.7
20200612,   19,1.9
20200613,   74,7.4
20200614,   80,8
20200615,   77,7.7
20200616,   89,8.9
20200617,    5,0.5
20200618,   28,2.8
20200619,    9,0.9
20200620,   59,5.9
20200621,   57,5.7
20200622,  141,14.1
20200623,  137,13.7
20200624,  137,13.7
20200625,  137,13.7
20200626,  109,10.9
20200627,   21,2.1
20200628,   68,6.8
20200629,   19,1.9
20200630,    1,0.1
20200701,   30,3
20200702,   53,5.3
20200703,   50,5
20200704,    1,0.1
20200705,   94,9.4
20200706,   41,4.1
20200707,   38,3.8
20200708,    1,0.1
20200709,    0,0
20200710,   48,4.8
20200711,   94,9.4
20200712,  129,12.9
20200713,   70,7
20200714,   15,1.5
20200715,    6,0.6
20200716,   22,2.2
20200717,  101,10.1
20200718,   75,7.5
20200719,   15,1.5
20200720,  136,13.6
20200721,  113,11.3
20200722,   97,9.7
20200723,   40,4
20200724,   11,1.1
20200725,    0,0
20200726,   33,3.3
20200727,    4,0.4
20200728,   61,6.1
20200729,  101,10.1
20200730,  137,13.7
20200731,   96,9.6
20200801,   94,9.4
20200802,   88,8.8
20200803,   91,9.1
20200804,   87,8.7
20200805,   58,5.8
20200806,   52,5.2
20200807,   95,9.5
20200808,   54,5.4
20200809,   99,9.9
20200810,  113,11.3
20200811,   91,9.1
20200812,   72,7.2
20200813,   34,3.4
20200814,    0,0
20200815,    0,0
20200816,   13,1.3
20200817,   59,5.9
20200818,   52,5.2
20200819,    0,0
20200820,  116,11.6
20200821,   42,4.2
20200822,   84,8.4
20200823,   44,4.4
20200824,   21,2.1
20200825,    9,0.9
20200826,   48,4.8
20200827,    9,0.9
20200828,   36,3.6
20200829,    6,0.6
20200830,   22,2.2
20200831,   29,2.9
20200901,  106,10.6
20200902,   36,3.6
20200903,    0,0
20200904,   24,2.4
20200905,   80,8
20200906,   44,4.4
20200907,   10,1
20200908,   29,2.9
20200909,   11,1.1
20200910,   84,8.4
20200911,   42,4.2
20200912,   78,7.8
20200913,  109,10.9
20200914,  108,10.8
20200915,   83,8.3
20200916,   59,5.9
20200917,  104,10.4
20200918,   98,9.8
20200919,   96,9.6
20200920,   94,9.4
20200921,   73,7.3
20200922,   84,8.4
20200923,    1,0.1
20200924,   27,2.7
20200925,   54,5.4
20200926,   48,4.8
20200927,    6,0.6
20200928,   56,5.6
20200929,   40,4
20200930,    5,0.5
20201001,   21,2.1
20201002,    0,0
20201003,    3,0.3
20201004,    0,0
20201005,   35,3.5
20201006,   40,4
20201007,   49,4.9
20201008,   11,1.1
20201009,   29,2.9
20201010,    1,0.1
20201011,   61,6.1
20201012,    0,0
20201013,    1,0.1
20201014,   26,2.6
20201015,   40,4
20201016,   27,2.7
20201017,    0,0
20201018,    0,0
20201019,   29,2.9
20201020,    7,0.7
20201021,    0,0
20201022,   46,4.6
20201023,   20,2
20201024,    0,0
20201025,   29,2.9
20201026,   24,2.4
20201027,    0,0
20201028,   10,1
20201029,    0,0
20201030,    0,0
20201031,    7,0.7
20201101,    3,0.3
20201102,   32,3.2
20201103,   26,2.6
20201104,   69,6.9
20201105,   29,2.9
20201106,   19,1.9
20201107,   48,4.8
20201108,    0,0
20201109,    0,0
20201110,   25,2.5
20201111,    0,0
20201112,   38,3.8
20201113,   24,2.4
20201114,    0,0
20201115,   19,1.9
20201116,    4,0.4
20201117,    5,0.5
20201118,   16,1.6
20201119,   15,1.5
20201120,    0,0
20201121,    0,0
20201122,   28,2.8
20201123,    8,0.8
20201124,   15,1.5
20201125,    1,0.1
20201126,    6,0.6
20201127,   16,1.6
20201128,    0,0
20201129,    0,0
20201130,    0,0
20201201,   50,5
20201202,    0,0
20201203,    0,0
20201204,    0,0
20201205,   24,2.4
20201206,   10,1
20201207,    0,0
20201208,   13,1.3
20201209,    0,0
20201210,    0,0
20201211,    1,0.1
20201212,    0,0
20201213,    0,0
20201214,   18,1.8
20201215,   31,3.1
20201216,    2,0.2
20201217,   44,4.4
20201218,    0,0
20201219,   24,2.4
20201220,   39,3.9
20201221,    0,0
20201222,    0,0
20201223,    4,0.4
20201224,   32,3.2
20201225,   21,2.1
20201226,    0,0
20201227,   37,3.7
20201228,    0,0
20201229,    2,0.2
20201230,   13,1.3
20201231,    0,0
20210101,    0,0
20210102,   15,1.5
20210103,    6,0.6
20210104,    0,0
20210105,    0,0
20210106,   10,1
20210107,   32,3.2
20210108,    0,0
20210109,   21,2.1
20210110,    0,0
20210111,    0,0
20210112,    0,0
20210113,    0,0
20210114,    0,0
20210115,    5,0.5
20210116,    5,0.5
20210117,   25,2.5
20210118,    0,0
20210119,    1,0.1
20210120,    0,0
20210121,   17,1.7
20210122,   47,4.7
20210123,   19,1.9
20210124,    0,0
20210125,   62,6.2
20210126,    0,0
20210127,    0,0
20210128,    9,0.9
20210129,   19,1.9
20210130,    0,0
20210131,    1,0.1
20210201,    0,0
20210202,    7,0.7
20210203,    0,0
20210204,    3,0.3
20210205,   35,3.5
20210206,    4,0.4
20210207,    0,0
20210208,    0,0
20210209,    0,0
20210210,   46,4.6
20210211,   27,2.7
20210212,   45,4.5
20210213,   33,3.3
20210214,    0,0
20210215,   18,1.8
20210216,    4,0.4
20210217,    0,0
20210218,   30,3
20210219,    0,0
20210220,   13,1.3
20210221,    3,0.3
20210222,    0,0
20210223,   62,6.2
20210224,   19,1.9
20210225,    0,0
20210226,   92,9.2
20210227,   91,9.1
20210228,   47,4.7
20210301,   58,5.8
20210302,   26,2.6
20210303,    3,0.3
20210304,    0,0
20210305,   13,1.3
20210306,    1,0.1
20210307,   47,4.7
20210308,   12,1.2
20210309,   77,7.7
20210310,    0,0
20210311,   48,4.8
20210312,   18,1.8
20210313,   28,2.8
20210314,   19,1.9
20210315,   13,1.3
20210316,    3,0.3
20210317,   21,2.1
20210318,    0,0
20210319,   67,6.7
20210320,    0,0
20210321,   21,2.1
20210322,   86,8.6
20210323,   45,4.5
20210324,   15,1.5
20210325,   28,2.8
20210326,    3,0.3
20210327,   62,6.2
20210328,    0,0
20210329,   79,7.9
20210330,  113,11.3
20210331,    8,0.8
20210401,   52,5.2
20210402,   47,4.7
20210403,    4,0.4
20210404,   97,9.7
20210405,   66,6.6
20210406,   63,6.3
20210407,   27,2.7
20210408,   13,1.3
20210409,   58,5.8
20210410,    0,0
20210411,   70,7
20210412,   41,4.1
20210413,   52,5.2
20210414,   64,6.4
20210415,   51,5.1
20210416,   78,7.8
20210417,  121,12.1
20210418,  128,12.8
20210419,  124,12.4
20210420,   87,8.7
20210421,   49,4.9
20210422,  129,12.9
20210423,  126,12.6
20210424,  130,13
20210425,  105,10.5
20210426,  100,10
20210427,   56,5.6
20210428,    0,0
20210429,   48,4.8
20210430,   40,4
20210501,   63,6.3
20210502,   50,5
20210503,   16,1.6
20210504,   77,7.7
20210505,   77,7.7
20210506,   68,6.8
20210507,   75,7.5
20210508,    0,0
20210509,   25,2.5
20210510,   60,6
20210511,   50,5
20210512,   64,6.4
20210513,    8,0.8
20210514,    4,0.4
20210515,   22,2.2
20210516,   25,2.5
20210517,   25,2.5
20210518,   55,5.5
20210519,   67,6.7
20210520,    1,0.1
20210521,    3,0.3
20210522,   17,1.7
20210523,   19,1.9
20210524,   55,5.5
20210525,    9,0.9
20210526,   37,3.7
20210527,   86,8.6
20210528,   24,2.4
20210529,   47,4.7
20210530,   90,9
20210531,  100,10
20210601,  132,13.2
20210602,   73,7.3
20210603,   66,6.6
20210604,    3,0.3
20210605,  107,10.7
20210606,   36,3.6
20210607,   45,4.5
20210608,  136,13.6
20210609,  123,12.3
20210610,   42,4.2
20210611,   30,3
20210612,  121,12.1
20210613,  138,13.8
20210614,   87,8.7
20210615,  112,11.2
20210616,   91,9.1
20210617,    0,0
20210618,    0,0
20210619,    0,0
20210620,    0,0
20210621,    0,0
20210622,   19,1.9
20210623,   96,9.6
20210624,   34,3.4
20210625,   40,4
20210626,   48,4.8
20210627,    0,0
20210628,   10,1
20210629,    2,0.2
20210630,    5,0.5
20210701,   61,6.1
20210702,   36,3.6
20210703,   21,2.1
20210704,   12,1.2
20210705,   50,5
20210706,   26,2.6
20210707,   27,2.7
20210708,   34,3.4
20210709,   36,3.6
20210710,    6,0.6
20210711,   41,4.1
20210712,   13,1.3
20210713,   31,3.1
20210714,   95,9.5
20210715,   29,2.9
20210716,  136,13.6
20210717,  136,13.6
20210718,  129,12.9
20210719,  119,11.9
20210720,  108,10.8
20210721,  114,11.4
20210722,  109,10.9
20210723,   98,9.8
20210724,   16,1.6
20210725,    0,0
20210726,   49,4.9
20210727,   26,2.6
20210728,   30,3
20210729,  104,10.4
20210730,   14,1.4
20210731,    5,0.5
20210801,   10,1
20210802,   21,2.1
20210803,   45,4.5
20210804,   88,8.8
20210805,   30,3
20210806,   28,2.8
20210807,   38,3.8
20210808,   27,2.7
20210809,   28,2.8
20210810,   54,5.4
20210811,   98,9.8
20210812,   14,1.4
20210813,    3,0.3
20210814,   48,4.8
20210815,   33,3.3
20210816,   20,2
20210817,    0,0
20210818,   29,2.9
20210819,   27,2.7
20210820,    0,0
20210821,    9,0.9
20210822,   43,4.3
20210823,   37,3.7
20210824,   59,5.9
20210825,   98,9.8
20210826,    1,0.1
20210827,   31,3.1
20210828,   13,1.3
20210829,   24,2.4
20210830,    0,0
20210831,    0,0
20210901,    0,0
20210902,   28,2.8
20210903,   10,1
20210904,   11,1.1
20210905,   73,7.3
20210906,   86,8.6
20210907,  116,11.6
20210908,  101,10.1
20210909,    5,0.5
20210910,    4,0.4
20210911,   36,3.6
20210912,   30,3
20210913,    3,0.3
20210914,    3,0.3
20210915,   46,4.6
20210916,   91,9.1
20210917,   46,4.6
20210918,   47,4.7
20210919,    1,0.1
20210920,   44,4.4
20210921,   79,7.9
20210922,   84,8.4
20210923,   34,3.4
20210924,   71,7.1
20210925,    0,0
20210926,   31,3.1
20210927,   51,5.1
20210928,   26,2.6
20210929,   83,8.3
20210930,    0,0
20211001,   35,3.5
20211002,    0,0
20211003,   54,5.4
20211004,   44,4.4
20211005,   32,3.2
20211006,   84,8.4
20211007,    0,0
20211008,    0,0
20211009,   57,5.7
20211010,   39,3.9
20211011,   40,4
20211012,   21,2.1
20211013,   18,1.8
20211014,   32,3.2
20211015,    5,0.5
20211016,   25,2.5
20211017,    7,0.7
20211018,    0,0
20211019,   13,1.3
20211020,   41,4.1
20211021,   68,6.8
20211022,   32,3.2
20211023,    0,0
20211024,   37,3.7
20211025,   50,5
20211026,    7,0.7
20211027,   18,1.8
20211028,    5,0.5
20211029,   14,1.4
20211030,   37,3.7
20211031,   27,2.7
20211101,   60,6
20211102,   69,6.9
20211103,   34,3.4
20211104,    4,0.4
20211105,   51,5.1
20211106,    2,0.2
20211107,   51,5.1
20211108,    3,0.3
20211109,   33,3.3
20211110,    0,0
20211111,   12,1.2
20211112,    7,0.7
20211113,    0,0
20211114,    0,0
20211115,    0,0
20211116,   18,1.8
20211117,   57,5.7
20211118,   19,1.9
20211119,    0,0
20211120,    0,0
20211121,   24,2.4
20211122,   58,5.8
20211123,   50,5
20211124,    0,0
20211125,   60,6
20211126,    8,0.8
20211127,    0,0
20211128,   51,5.1
20211129,    7,0.7
20211130,    0,0
20211201,   23,2.3
20211202,   55,5.5
20211203,    2,0.2
20211204,   46,4.6
20211205,    0,0
20211206,    0,0
20211207,    0,0
20211208,    1,0.1
20211209,   24,2.4
20211210,   43,4.3
20211211,    1,0.1
20211212,    5,0.5
20211213,    0,0
20211214,    0,0
20211215,    0,0
20211216,    0,0
20211217,    1,0.1
20211218,    0,0
20211219,    0,0
20211220,    0,0
20211221,    0,0
20211222,    0,0
20211223,    0,0
20211224,    0,0
20211225,    0,0
20211226,    0,0
20211227,    0,0
20211228,    1,0.1
20211229,    0,0
20211230,    0,0
20211231,    9,0.9
20220101,    8,0.8
20220102,    3,0.3
20220103,    0,0
20220104,    0,0
20220105,   51,5.1
20220106,    9,0.9
20220107,   26,2.6
20220108,    0,0
20220109,   47,4.7
20220110,    0,0
20220111,    0,0
20220112,   53,5.3
20220113,   58,5.8
20220114,   58,5.8
20220115,    0,0
20220116,   15,1.5
20220117,   61,6.1
20220118,   17,1.7
20220119,   20,2
20220120,   48,4.8
20220121,    5,0.5
20220122,    0,0
20220123,    0,0
20220124,    0,0
20220125,    0,0
20220126,    6,0.6
20220127,   17,1.7
20220128,   19,1.9
20220129,   28,2.8
20220130,   56,5.6
20220131,   66,6.6
20220201,   55,5.5
20220202,   11,1.1
20220203,    1,0.1
20220204,   28,2.8
20220205,   36,3.6
20220206,   26,2.6
20220207,   35,3.5
20220208,    0,0
20220209,   12,1.2
20220210,   10,1
20220211,   49,4.9
20220212,   35,3.5
20220213,    0,0
20220214,   23,2.3
20220215,    0,0
20220216,    9,0.9
20220217,   52,5.2
20220218,   25,2.5
20220219,    9,0.9
20220220,    0,0
20220221,   15,1.5
20220222,   23,2.3
20220223,   28,2.8
20220224,   38,3.8
20220225,   80,8
20220226,   87,8.7
20220227,   95,9.5
20220228,    2,0.2
20220301,    0,0
20220302,    0,0
20220303,    2,0.2
20220304,    0,0
20220305,    0,0
20220306,   34,3.4
20220307,   68,6.8
20220308,   73,7.3
20220309,   35,3.5
20220310,   54,5.4
20220311,    1,0.1
20220312,   59,5.9
20220313,    3,0.3
20220314,   55,5.5
20220315,   56,5.6
20220316,    0,0
20220317,   99,9.9
20220318,  105,10.5
20220319,  109,10.9
20220320,   79,7.9
20220321,   89,8.9
20220322,  101,10.1
20220323,  101,10.1
20220324,  102,10.2
20220325,   98,9.8
20220326,  107,10.7
20220327,   20,2
20220328,   53,5.3
20220329,    1,0.1
20220330,   12,1.2
20220331,   56,5.6
20220401,   89,8.9
20220402,   70,7
20220403,   55,5.5
20220404,    0,0
20220405,    4,0.4
20220406,   16,1.6
20220407,   71,7.1
20220408,   40,4
20220409,   75,7.5
20220410,   83,8.3
20220411,   68,6.8
20220412,   23,2.3
20220413,   21,2.1
20220414,   61,6.1
20220415,  103,10.3
20220416,  116,11.6
20220417,  108,10.8
20220418,   73,7.3
20220419,   20,2
20220420,   76,7.6
20220421,  125,12.5
20220422,    6,0.6
20220423,   32,3.2
20220424,   93,9.3
20220425,   29,2.9
20220426,   82,8.2
20220427,    0,0
20220428,   10,1
20220429,    6,0.6
20220430,  117,11.7
20220501,    0,0
20220502,    9,0.9
20220503,    0,0
20220504,   11,1.1
20220505,   78,7.8
20220506,   89,8.9
20220507,   23,2.3
20220508,  108,10.8
20220509,   84,8.4
20220510,   34,3.4
20220511,   11,1.1
20220512,   72,7.2
20220513,   68,6.8
20220514,  109,10.9
20220515,    0,0
20220516,   34,3.4
20220517,   87,8.7
20220518,   85,8.5
20220519,   80,8
20220520,   22,2.2
20220521,   61,6.1
20220522,   94,9.4
20220523,   13,1.3
20220524,   63,6.3
20220525,   21,2.1
20220526,   17,1.7
20220527,  119,11.9
20220528,   59,5.9
20220529,   61,6.1
20220530,   11,1.1
20220531,   30,3
20220601,   45,4.5
20220602,   94,9.4
20220603,   36,3.6
20220604,   29,2.9
20220605,    0,0
20220606,    0,0
20220607,   86,8.6
20220608,   74,7.4
20220609,   38,3.8
20220610,   92,9.2
20220611,   84,8.4
20220612,   81,8.1
20220613,  106,10.6
20220614,  139,13.9
20220615,  127,12.7
20220616,  117,11.7
20220617,  114,11.4
20220618,   25,2.5
20220619,   23,2.3
20220620,  139,13.9
20220621,  135,13.5
20220622,  141,14.1
20220623,   13,1.3
20220624,   30,3
20220625,   67,6.7
20220626,  111,11.1
20220627,   46,4.6
20220628,   77,7.7
20220629,   16,1.6
20220630,   37,3.7
20220701,   50,5
20220702,   42,4.2
20220703,   73,7.3
20220704,   83,8.3
20220705,   57,5.7
20220706,   31,3.1
20220707,   67,6.7
20220708,  128,12.8
20220709,  109,10.9
20220710,  136,13.6
20220711,  118,11.8
20220712,   28,2.8
20220713,   63,6.3
20220714,  122,12.2
20220715,  119,11.9
20220716,  135,13.5
20220717,  132,13.2
20220718,  117,11.7
20220719,  113,11.3
20220720,   29,2.9
20220721,   23,2.3
20220722,   15,1.5
20220723,   87,8.7
20220724,  109,10.9
20220725,   16,1.6
20220726,   20,2
20220727,   11,1.1
20220728,   70,7
20220729,   73,7.3
20220730,   25,2.5
20220731,   10,1
20220801,   52,5.2
20220802,   25,2.5
20220803,    7,0.7
20220804,   77,7.7
20220805,  114,11.4
20220806,  135,13.5
20220807,  135,13.5
20220808,  122,12.2
20220809,  131,13.1
20220810,  133,13.3
20220811,  134,13.4
20220812,  132,13.2
20220813,  125,12.5
20220814,   97,9.7
20220815,   74,7.4
20220816,    4,0.4
20220817,    7,0.7
20220818,   59,5.9
20220819,   80,8
20220820,   79,7.9
20220821,   68,6.8
20220822,   35,3.5
20220823,   38,3.8
20220824,   80,8
20220825,   15,1.5
20220826,   87,8.7
20220827,   91,9.1
20220828,   66,6.6
20220829,   26,2.6
20220830,   58,5.8
20220831,   57,5.7
20220901,    7,0.7
20220902,    1,0.1
20220903,   58,5.8
20220904,   29,2.9
20220905,   39,3.9
20220906,   28,2.8
20220907,   64,6.4
20220908,   18,1.8
20220909,   29,2.9
20220910,   38,3.8
20220911,   41,4.1
20220912,   44,4.4
20220913,    0,0
20220914,   63,6.3
20220915,   17,1.7
20220916,   66,6.6
20220917,  111,11.1
20220918,   56,5.6
20220919,   16,1.6
20220920,   47,4.7
20220921,   29,2.9
20220922,   68,6.8
20220923,   15,1.5
20220924,   72,7.2
20220925,   65,6.5
20220926,   38,3.8
20220927,   16,1.6
20220928,   56,5.6
20220929,   57,5.7
20220930,    3,0.3
20221001,   62,6.2
20221002,   46,4.6
20221003,   21,2.1
20221004,    3,0.3
20221005,    6,0.6
20221006,   76,7.6
20221007,   43,4.3
20221008,   94,9.4
20221009,   85,8.5
20221010,   72,7.2
20221011,   89,8.9
20221012,   19,1.9
20221013,   25,2.5
20221014,    0,0
20221015,   52,5.2
20221016,   49,4.9
20221017,   58,5.8
20221018,   83,8.3
20221019,   48,4.8
20221020,   22,2.2
20221021,   25,2.5
20221022,   32,3.2
20221023,   24,2.4
20221024,   60,6
20221025,   42,4.2
20221026,   46,4.6
20221027,   19,1.9
20221028,   42,4.2
20221029,   42,4.2
20221030,    6,0.6
20221031,   37,3.7
20221101,   29,2.9
20221102,   32,3.2
20221103,   16,1.6
20221104,   70,7
20221105,    0,0
20221106,   10,1
20221107,    0,0
20221108,   17,1.7
20221109,   59,5.9
20221110,    1,0.1
20221111,    9,0.9
20221112,   41,4.1
20221113,   25,2.5
20221114,    6,0.6
20221115,   15,1.5
20221116,   33,3.3
20221117,   14,1.4
20221118,   49,4.9
20221119,   10,1
20221120,   44,4.4
20221121,    0,0
20221122,   49,4.9
20221123,   43,4.3
20221124,    4,0.4
20221125,   64,6.4
20221126,   10,1
20221127,    0,0
20221128,   26,2.6
20221129,    0,0
20221130,   23,2.3
20221201,   19,1.9
20221202,   17,1.7
20221203,    0,0
20221204,    0,0
20221205,    1,0.1
20221206,   42,4.2
20221207,   47,4.7
20221208,   61,6.1
20221209,   16,1.6
20221210,   58,5.8
20221211,    0,0
20221212,    0,0
20221213,    0,0
20221214,   22,2.2
20221215,   61,6.1
20221216,   57,5.7
20221217,   13,1.3
20221218,    0,0
20221219,    0,0
20221220,   50,5
20221221,   10,1
20221222,    0,0
20221223,    8,0.8
20221224,    0,0
20221225,    3,0.3
20221226,   58,5.8
20221227,    5,0.5
20221228,    0,0
20221229,   15,1.5
20221230,    1,0.1
20221231,    0,0
20230101,    0,0
20230102,   52,5.2
20230103,    0,0
20230104,    4,0.4
20230105,    4,0.4
20230106,   22,2.2
20230107,    0,0
20230108,    2,0.2
20230109,   24,2.4
20230110,    0,0
20230111,   31,3.1
20230112,    1,0.1
20230113,   49,4.9
20230114,    1,0.1
20230115,   25,2.5
20230116,   11,1.1
20230117,    7,0.7
20230118,   60,6
20230119,   60,6
20230120,   53,5.3
20230121,   64,6.4
20230122,   36,3.6
20230123,   63,6.3
20230124,   29,2.9
20230125,    0,0
20230126,    8,0.8
20230127,    2,0.2
20230128,    0,0
20230129,    0,0
20230130,   56,5.6
20230131,   18,1.8
20230201,   25,2.5
20230202,    4,0.4
20230203,   40,4
20230204,    1,0.1
20230205,   61,6.1
20230206,   81,8.1
20230207,   51,5.1
20230208,   80,8
20230209,   45,4.5
20230210,   46,4.6
20230211,    0,0
20230212,    0,0
20230213,   83,8.3
20230214,   49,4.9
20230215,   74,7.4
20230216,    0,0
20230217,    5,0.5
20230218,    0,0
20230219,   59,5.9
20230220,   18,1.8
20230221,    0,0
20230222,    0,0
20230223,    3,0.3
20230224,   16,1.6
20230225,   14,1.4
20230226,   36,3.6
20230227,   19,1.9
20230228,    3,0.3
20230301,   14,1.4
20230302,   80,8
20230303,    0,0
20230304,    0,0
20230305,    0,0
20230306,    1,0.1
20230307,    2,0.2
20230308,    0,0
20230309,    0,0
20230310,    7,0.7
20230311,   40,4
20230312,   13,1.3
20230313,   15,1.5
20230314,   52,5.2
20230315,   26,2.6
20230316,   15,1.5
20230317,   25,2.5
20230318,   25,2.5
20230319,   19,1.9
20230320,    0,0
20230321,   18,1.8
